,Candidato,Publicidade por materiais impressos,Serviços prestados por terceiros,Despesa com Impulsionamento de Conteúdos,Publicidade por jornais e revistas,Diversas a especificar,Publicidade por adesivos,Correspondências e despesas postais,Locação/cessão de bens imóveis,Doações financeiras a outros candidatos/partidos,Criação e inclusão de páginas na internet,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",Taxa de Administração de Financiamento Coletivo,Despesas com pessoal,Serviços próprios prestados por terceiros,Atividades de militância e mobilização de rua,Alimentação,Cessão ou locação de veículos,Materiais de expediente,"Produção de programas de rádio, televisão ou vídeo",Combustíveis e lubrificantes,Eventos de promoção da candidatura,"Produção de jingles, vinhetas e slogans",Locação/cessão de bens móveis (exceto veículos),"Impostos, contribuições e taxas",Telefone,Publicidade por carros de som,Despesas com Hospedagem,Água,Energia elétrica,Pesquisas ou testes eleitorais,Despesas com transporte ou deslocamento,Passagem Aérea,Aquisição/Doação de bens móveis ou imóveis,Pré-instalação física de comitê de campanha,Reembolsos de gastos realizados por eleitores,Encargos sociais,Comícios,Multas eleitorais,Gasto_Candidato,Votos recebidos,NM_PARTIDO,DS_CARGO,NR_CANDIDATO,Recursos próprios,Recursos de pessoas físicas,Recursos de partido político,Recursos de Financiamento Coletivo,Recursos de outros candidatos,Rendimentos de aplicações financeiras,Doações pela Internet,Recursos de origens não identificadas,Comercialização de bens ou realização de eventos,TotalReceita_Candidato
707,RICARDO AUGUSTO MACHADO DA SILVA,186382.6,90580.0,61500.0,0.0,14285.6,11240.0,7749.28,4557.0,4600.0,0.0,1739.43,0.0,12623.0,0.0,157520.5,10592.0,13638.94,42322.5,0.0,15262.3,0.0,0.0,0.0,0.0,87.74,0.0,0.0,0.0,0.0,24000.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665990.8899999999,53182.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,HELIO ALVES RIBEIRO,6160.0,10400.0,4000.0,2780.0,0.0,1344.0,0.0,2500.0,0.0,0.0,85.5,0.0,0.0,0.0,24611.739999999998,0.0,0.0,0.0,2000.0,1950.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56531.24,27673.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,ELISEU GABRIEL DE PIERI,220175.4,4578.0,50000.0,22500.0,62586.0,10754.0,89928.12999999999,10000.0,0.0,1947.22,1378.7,0.0,433199.32,0.0,0.0,0.0,46999.14,13258.69,0.0,32312.91,0.0,0.0,4530.0,0.0,96.95,0.0,0.0,258.0,557.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005060.0,31328.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,CLÁUDIO DA SILVEIRA FARIA,1255.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,413.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,GUSTAVO BENSDORP PALMIERI,23532.0,1500.0,48000.0,0.0,0.0,4327.0,38500.0,0.0,0.0,0.0,567.0,0.0,88800.6,0.0,28800.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241826.6,39531.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,FRANCISCO MARCIO DE CARVALHO,1500.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,4030.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,CAMILA GODOI DA SILVA RODRIGUES,45514.08,10000.0,0.0,0.0,5050.0,0.0,7837.92,0.0,0.0,1400.0,379.5,0.0,167667.23,0.0,0.0,6120.0,45312.0,1328.0,0.0,4000.0,0.0,500.0,0.0,69.67,0.0,2500.0,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298933.39999999997,26031.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,SIMONE APARECIDA CARDOSO,146624.2,24100.0,0.0,21778.4,0.0,16021.880000000001,0.0,12000.0,0.0,0.0,1300.8400000000001,0.0,6000.0,0.0,177665.0,8680.0,16179.0,2060.36,0.0,14727.5,0.0,1800.0,3600.0,0.0,0.0,0.0,0.0,4010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456547.18,22447.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,ROSANA DE OLIVEIRA VALLE,22850.0,203261.0,43000.0,9214.0,23440.0,11960.0,0.0,15000.0,0.0,0.0,2077.3,0.0,0.0,4100.0,0.0,0.0,9500.0,0.0,12340.0,2027.69,0.0,5800.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364759.99,93380.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,MARCO AURELIO UBIALI,72745.5,8500.0,10000.0,5290.5,165.1,5080.0,26742.98,3530.0,0.0,0.0,447.15,0.0,94376.15,0.0,31990.0,0.0,5510.0,3767.02,0.0,4406.8,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1033.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274084.88,26983.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,ADENILSON GUERRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.03,810.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,EDUARDO ANTONIO DA SILVA PIRES,90610.25,183500.0,0.0,39484.92,0.0,10345.0,0.0,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346165.17,31196.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,GIRLEIDE DE ALENCAR SILVA,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.949999999999996,0.0,0.0,0.0,10036.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20076.4,135.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,IOLANDA KEIKO MIASHIRO OTA,426105.2,37000.0,5000.0,7475.0,0.0,94055.0,0.0,11000.0,60000.0,0.0,650.5,0.0,675355.0,20000.0,0.0,2587.0,0.0,12402.0,4097.0,8871.98,0.0,0.0,108495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,1473843.68,53374.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,MARISA NUNES DOS SANTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,1499.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,233.0,Partido Socialista Brasileiro,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,GILBERTO TANOS NATALINI,120168.8,0.0,16287.36,20270.8,35.0,400.0,3565.66,0.0,0.0,2299.0,363.7,529.48,46122.36,0.0,21022.5,334.65,2800.0,9.9,0.0,1550.75,0.0,0.0,0.0,612.03,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238121.99000000002,24212.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,MATHEUS DE OLIVEIRA PINTO,20044.0,15250.0,88336.8,495.0,0.0,5600.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129752.2,35078.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,MARIA ROSANE DOS SANTOS,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924.0,308.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,JOÃO PEREIRA DA SILVA,3827.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8350.0,0.0,0.0,0.0,2000.0,0.0,0.0,793.28,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22970.28,4171.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,JULIANA APARECIDA PEREIRA,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.3,167.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,ALINE DE CARVALHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35,0.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.35,502.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,RAUL THAME DE TOLEDO ALMEIDA,1710.0,2000.0,1500.0,0.0,0.0,601.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,3400.0,288.26,0.0,0.0,0.0,929.71,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14432.970000000001,1124.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,MAURICIO PINHEIRO,1501.8,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951.8,259.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,CARLOS AUGUSTO PEREIRA DA SILVA,2574.0,6900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9876.85,724.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,DAVI MOTA COSTA,21156.0,76463.0,0.0,0.0,0.0,8895.0,0.0,0.0,0.0,0.0,207.35,0.0,0.0,0.0,0.0,3628.55,0.0,130.0,0.0,4000.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114480.00000000001,15874.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,JOSE ALEXANDRE PENA DEVESA,17558.0,30100.0,0.0,0.0,0.0,2290.0,0.0,0.0,50000.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99981.0,0.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,ALVARO BRUNO CASTRO GARCIA,3098.59,0.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0,20.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,60.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16154.44,1162.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,FERNANDO TENÓRIO DI SCHIAVI,160.0,1043.0900000000001,0.0,0.0,0.0,120.0,78.44999999999999,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,124.5,0.0,0.0,0.0,789.96,0.0,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.000000000001,527.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,ANTONIO ROBERTO MARTINS,2253.7,2200.0,2820.02,0.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,10561.28,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,1099.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,JACIRA GOMES GONÇALVES GÓES,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4995.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,115.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,VANDIR NATAL CASAGRANDE,19264.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19264.7,1302.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,KEILA MARIA ALVES SILVA,9145.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,14300.0,0.0,0.0,0.0,2000.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.4,1825.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,MARCELO FERNANDES DE OLIVEIRA,8025.62,3034.81,0.0,0.0,500.0,8859.380000000001,0.0,1000.0,0.0,500.0,57.65,132.54,1500.0,0.0,2250.0,0.0,0.0,2000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30860.000000000004,3286.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,WARWICK DO AMARAL MANFRINATO,11266.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,4150.0,2901.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24395.27,1835.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,ANTONIO LUIZ COLUCCI,71762.0,15200.79,7000.0,8700.0,0.0,97980.0,0.0,10000.0,0.0,3000.0,0.0,0.0,67188.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290830.79000000004,27285.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,CARLOS ALEXANDRE RAMOS,6763.6,0.0,1500.0,0.0,9372.0,2030.0,0.0,0.0,0.0,0.0,13.2,0.0,6650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26556.8,6976.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,REGINA HELENA DOS SANTOS FUKUSIG,2650.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,162.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,LEANDRO SILVA BATISTA,1100.0,0.0,0.0,0.0,475.0,707.8,23.3,0.0,0.0,0.0,40.6,0.0,15000.0,0.0,151.29,431.77,0.0,15.940000000000001,0.0,1590.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,291.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19852.100000000002,2573.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,RUTILENE DOS SANTOS,1285.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.0,314.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,LUIZ CARLOS ROSSINI,18457.0,10500.0,7021.0,3221.5,0.0,5745.0,25282.899999999998,1500.0,0.0,297.0,115.75,31.4,22500.0,0.0,0.0,0.0,0.0,3490.56,0.0,1387.0,0.0,0.0,0.0,0.0,521.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100070.12999999999,9934.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,MARIA REGINA GONÇALVES,185392.0,603000.0,35000.0,0.0,0.0,0.0,135.5,3900.0,125560.0,0.0,374.5,0.0,0.0,0.0,0.0,0.0,8750.0,0.0,0.0,22267.38,0.0,1000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987379.38,22804.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,NATALINO DAVI DA SILVA,9565.0,6400.0,0.0,0.0,925.11,2320.0,0.0,0.0,0.0,441.3,59.4,0.0,0.0,0.0,23220.69,3086.5,0.0,0.0,0.0,3232.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2980.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,ENRICO VAN BLARCUM DE GRAAFF MISASI,107584.8,21544.0,1800.0,6200.0,0.0,36950.0,27459.66,9295.0,0.0,0.0,760.6,965.07,0.0,0.0,102554.0,843.4200000000001,15288.48,4178.02,10000.0,10649.01,0.0,22000.0,0.0,1349.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379422.02,95487.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,ROSANILDA ANTONIA DA SILVA,820.0,800.0,0.0,0.0,17593.0,300.0,0.0,0.0,0.0,0.0,114.13,0.0,0.0,0.0,4050.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24902.13,543.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,FERNANDA MORENO DA SILVA,10730.0,21000.0,600.0,0.0,0.0,1700.0,0.0,0.0,5000.0,0.0,26.9,0.0,0.0,0.0,9000.0,450.0,0.0,1739.8,0.0,2000.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52446.700000000004,3094.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,ALEKSANDRA CARVALHO DA MOTTA,2642.5,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.0,456.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9958.86,548.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,JOSÉ CLAUDIO MANCILHA DE FARIA BARBOSA,18980.0,45450.0,1480.0,0.0,2500.0,5315.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,750.03,0.0,7634.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86710.0,0.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,JOSÉ LUIZ DE FRANÇA PENNA,347251.0,0.0,0.0,4000.0,149458.0,0.0,13665.8,0.0,0.0,111686.76000000001,2647.2000000000003,0.0,907990.01,0.0,0.0,0.0,0.0,2992.26,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544191.03,12845.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,TATIANE BIAGGI DE OLIVEIRA DAMACENO,6830.0,15800.0,6000.0,0.0,0.0,1365.0,0.0,0.0,0.0,0.0,209.7,0.0,0.0,0.0,23159.0,0.0,0.0,0.0,0.0,1418.33,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54932.03,1338.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,HELIO DE MATOS FRANÇA,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963.2,204.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,ADRIANA SIMÕES DE ARAUJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4940.6,973.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,CLAUDIO GASPAR DOTTORI,0.0,500.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,1128.0,Partido Verde,Deputado Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
